42836,0;21709,0.00099;23638,0.00095;34433,0.00060;42836,0.00000;48793,0.00099;50838,0.00073;51769,0.00048;54339,0.00062;88857,0.00081;98918,0.00093;100427,0.00059;122285,0.00082;130217,0.00092;130403,0.00080;151951,0.00096;155344,0.00063;189420,0.00097;194668,0.00052;209894,0.00047;231177,0.00030;248696,0.00055;249916,0.00059;262604,0.00090;266361,0.00062;281774,0.00068;339151,0.00082;344560,0.00041;348318,0.00047;358634,0.00077;358745,0.00068;371431,0.00075;381183,0.00066;390460,0.00071;391234,0.00096;401349,0.00068;405818,0.00089;411897,0.00084;428061,0.00093;442308,0.00066;447056,0.00099;454094,0.00054;473560,0.00083;474162,0.00096;475600,0.00097;483508,0.00069;492567,0.00043;503471,0.00057;504180,0.00054;518565,0.00074;537127,0.00071;554162,0.00096;563447,0.00059;587181,0.00092;596744,0.00092;667863,0.00096;670180,0.00068;672814,0.00065;685389,0.00076;709395,0.00093;711076,0.00072;718766,0.00057;729706,0.00063;735240,0.00083;735601,0.00074;744470,0.00062;750853,0.00044;763953,0.00077;767948,0.00062;789038,0.00049;803670,0.00091;806481,0.00086;806634,0.00052;808534,0.00085;833709,0.00086;855297,0.00048;865527,0.00098;865614,0.00088;875968,0.00089;892544,0.00066;906745,0.00089;923931,0.00067;938526,0.00090;949712,0.00070;950065,0.00097;953525,0.00076;955828,0.00078;960645,0.00075;988436,0.00086;
44795,0;44795,0.00000;
46823,0;46823,0.00000;
47638,0;3502,0.00071;9633,0.00034;11496,0.00081;16916,0.00072;19139,0.00091;24933,0.00031;36529,0.00060;38340,0.00055;47638,0.00000;57422,0.00066;63199,0.00097;66415,0.00096;67736,0.00067;68754,0.00073;72440,0.00030;74164,0.00090;74352,0.00072;77671,0.00081;83625,0.00088;91094,0.00051;91879,0.00071;95388,0.00066;104609,0.00096;105221,0.00074;105331,0.00057;107387,0.00061;113621,0.00094;116647,0.00060;119665,0.00045;120678,0.00088;124337,0.00085;129677,0.00076;132064,0.00098;135220,0.00082;138032,0.00062;149617,0.00086;151530,0.00077;158187,0.00061;159729,0.00086;164662,0.00059;167432,0.00050;169631,0.00069;174273,0.00066;178845,0.00049;179114,0.00075;180136,0.00087;188745,0.00077;194847,0.00056;204055,0.00058;208347,0.00068;210402,0.00057;214470,0.00077;219371,0.00063;220651,0.00062;231352,0.00088;252356,0.00050;255330,0.00077;258571,0.00058;295646,0.00089;301517,0.00074;323151,0.00057;330823,0.00085;333914,0.00083;339287,0.00047;351207,0.00097;353469,0.00071;355076,0.00090;366656,0.00056;371057,0.00083;372038,0.00090;386835,0.00020;398551,0.00063;443170,0.00065;443190,0.00065;445332,0.00068;456416,0.00071;462620,0.00072;467021,0.00091;470346,0.00060;480483,0.00054;481497,0.00063;482013,0.00094;486027,0.00059;490085,0.00069;493746,0.00056;504418,0.00099;508441,0.00068;509124,0.00057;510413,0.00086;514194,0.00094;525101,0.00061;527871,0.00064;539339,0.00075;546010,0.00070;546361,0.00091;548095,0.00069;548344,0.00077;551780,0.00054;552682,0.00079;562836,0.00045;563904,0.00056;583255,0.00095;597481,0.00088;604541,0.00098;611848,0.00079;618226,0.00062;624091,0.00076;625145,0.00037;626398,0.00063;631348,0.00093;636396,0.00094;637573,0.00088;681153,0.00072;684220,0.00092;687134,0.00080;689661,0.00074;693718,0.00063;693931,0.00054;715288,0.00053;720092,0.00043;727980,0.00066;754492,0.00060;758841,0.00082;764128,0.00092;765405,0.00083;776122,0.00062;779011,0.00083;793514,0.00038;794534,0.00100;801456,0.00044;809382,0.00059;815431,0.00060;818750,0.00077;840923,0.00070;841768,0.00094;846791,0.00086;853720,0.00068;860287,0.00045;867114,0.00046;872270,0.00098;876911,0.00080;880105,0.00079;884433,0.00099;890897,0.00060;903901,0.00096;904633,0.00070;905496,0.00079;930393,0.00087;930407,0.00073;930584,0.00085;937946,0.00094;952645,0.00036;953535,0.00050;954545,0.00041;956605,0.00066;976662,0.00093;979247,0.00059;997295,0.00090;
49214,0;49214,0.00000;
52603,0;52603,0.00000;
56599,0;56599,0.00000;
59058,0;59058,0.00000;
59547,0;59547,0.00000;
59702,0;59702,0.00000;
61701,0;61701,0.00000;
62387,0;62387,0.00000;
63774,0;63774,0.00000;
65365,0;65365,0.00000;599953,0.00074;735377,0.00057;
65455,0;65455,0.00000;
66205,0;66205,0.00000;
67726,0;67726,0.00000;930059,0.00097;
70781,0;70781,0.00000;
72913,0;72913,0.00000;
73200,0;73200,0.00000;
73754,0;73754,0.00000;382915,0.00088;794032,0.00076;
75365,0;5354,0.00086;26886,0.00094;75365,0.00000;77933,0.00079;98596,0.00093;157077,0.00099;203913,0.00067;252279,0.00071;334763,0.00097;397397,0.00098;406971,0.00085;417963,0.00053;636106,0.00095;902616,0.00099;
75870,0;75870,0.00000;
76037,0;76037,0.00000;
76429,0;76429,0.00000;
76540,0;76540,0.00000;
76596,0;76596,0.00000;
76847,0;76847,0.00000;
78217,0;78217,0.00000;355458,0.00099;
80079,0;80079,0.00000;
80891,0;80891,0.00000;
80970,0;80970,0.00000;
82387,0;82387,0.00000;
83371,0;83371,0.00000;
83929,0;83929,0.00000;
84970,0;84970,0.00000;
85145,0;55473,0.00080;85145,0.00000;450990,0.00087;
86058,0;5723,0.00045;14443,0.00091;18340,0.00066;20926,0.00062;22916,0.00078;28817,0.00093;29680,0.00065;32009,0.00098;32781,0.00086;38003,0.00066;43804,0.00045;45376,0.00065;46075,0.00067;47722,0.00093;48035,0.00037;48722,0.00080;50504,0.00069;52463,0.00093;67958,0.00078;74856,0.00053;86058,0.00000;86105,0.00072;91853,0.00033;92125,0.00057;95507,0.00041;97621,0.00067;97969,0.00071;113686,0.00088;120511,0.00040;123359,0.00064;125805,0.00090;128373,0.00091;131778,0.00081;133196,0.00042;136787,0.00059;139869,0.00068;143182,0.00091;146555,0.00094;148286,0.00066;161938,0.00099;161975,0.00035;166155,0.00067;171116,0.00088;175035,0.00080;175036,0.00092;176346,0.00077;176392,0.00095;179868,0.00084;180530,0.00069;183261,0.00079;184287,0.00096;185378,0.00063;189268,0.00054;189349,0.00073;195150,0.00066;195231,0.00097;196308,0.00094;197548,0.00083;197695,0.00098;198748,0.00071;199341,0.00087;199821,0.00075;201780,0.00076;209444,0.00074;216529,0.00067;226434,0.00073;229475,0.00073;229625,0.00073;233285,0.00095;239184,0.00067;240997,0.00088;245832,0.00054;247934,0.00082;248514,0.00053;250949,0.00013;252756,0.00082;254036,0.00087;254421,0.00087;254823,0.00086;259839,0.00086;262295,0.00072;262429,0.00092;262681,0.00064;263681,0.00068;267873,0.00087;274494,0.00081;274620,0.00086;276857,0.00092;279144,0.00086;281781,0.00084;285241,0.00088;286800,0.00073;297803,0.00076;310504,0.00092;311634,0.00049;322900,0.00078;324957,0.00064;328597,0.00045;328714,0.00096;335409,0.00096;343749,0.00082;363913,0.00063;379676,0.00071;380477,0.00088;381033,0.00098;381350,0.00078;384949,0.00085;389150,0.00076;390329,0.00093;401473,0.00092;402233,0.00071;407218,0.00072;410814,0.00074;413363,0.00098;414718,0.00095;424551,0.00100;435318,0.00078;437309,0.00081;438977,0.00079;457833,0.00077;462941,0.00071;469040,0.00090;479937,0.00085;486236,0.00042;486693,0.00062;487386,0.00098;493060,0.00084;497019,0.00064;499522,0.00085;501873,0.00090;504554,0.00092;507491,0.00098;509304,0.00053;510370,0.00068;516601,0.00066;523491,0.00044;525327,0.00079;526537,0.00094;534892,0.00066;535354,0.00084;538758,0.00094;551136,0.00098;552504,0.00024;552574,0.00048;552776,0.00052;553131,0.00100;555141,0.00084;557105,0.00079;557420,0.00061;557752,0.00085;562182,0.00092;562629,0.00072;563582,0.00097;568353,0.00096;569572,0.00086;570979,0.00074;575250,0.00070;575601,0.00086;579132,0.00074;581052,0.00050;581538,0.00094;594824,0.00078;610636,0.00085;613167,0.00073;614813,0.00080;616173,0.00093;617910,0.00045;618424,0.00036;619018,0.00072;626615,0.00088;640340,0.00075;645451,0.00080;646512,0.00099;655825,0.00063;665165,0.00076;681290,0.00064;682660,0.00072;684997,0.00091;691819,0.00066;698697,0.00098;701639,0.00066;707898,0.00091;720032,0.00086;722515,0.00066;724505,0.00063;724828,0.00081;725517,0.00068;737242,0.00052;745852,0.00089;749099,0.00055;750294,0.00068;757763,0.00092;764844,0.00084;766527,0.00032;778306,0.00043;783082,0.00063;785123,0.00098;785950,0.00084;790001,0.00079;791587,0.00097;792056,0.00095;792819,0.00084;793114,0.00083;794485,0.00062;797640,0.00099;797662,0.00095;798941,0.00069;805931,0.00056;809980,0.00083;821449,0.00075;823868,0.00091;824940,0.00075;831935,0.00094;835228,0.00095;838499,0.00096;838565,0.00067;839785,0.00100;841486,0.00092;841910,0.00095;846462,0.00070;850407,0.00079;853300,0.00059;853754,0.00034;853778,0.00099;860704,0.00090;862044,0.00093;862075,0.00077;864623,0.00084;867089,0.00063;869208,0.00067;869663,0.00084;871609,0.00069;871802,0.00058;878709,0.00082;879841,0.00077;886048,0.00047;889280,0.00087;892222,0.00040;896899,0.00081;896964,0.00054;900471,0.00070;901592,0.00095;902951,0.00054;903647,0.00081;903696,0.00071;904230,0.00075;909955,0.00096;910262,0.00078;912519,0.00094;915116,0.00085;917455,0.00055;920420,0.00070;922378,0.00046;936705,0.00072;939839,0.00098;940787,0.00091;945959,0.00098;951016,0.00062;954713,0.00079;958658,0.00079;959199,0.00081;960175,0.00060;963916,0.00053;964882,0.00088;973453,0.00042;978781,0.00058;982715,0.00071;989868,0.00054;
87947,0;87947,0.00000;
87998,0;87998,0.00000;
89092,0;89092,0.00000;
89153,0;89153,0.00000;
